marketcap,volume,timestamp,name,symbol,slug
2109567674.4398289,423360820.1938019,,,,cardano
2090033289.1071994,25652803.98708337,,,,cardano
2075650299.5343904,1006700983.8673933,,,,cardano
2053682587.902881,48435278.42642944,,,,cardano
2013784516.5691607,98155250.30479318,,,,cardano
2017918077.6118815,365181640.49238706,,,,cardano
2013454785.5708244,112300622.48873642,,,,cardano
2009731829.690883,515123665.67111856,,,,cardano
1997149542.5552592,163937501.63919982,,,,cardano
1995704505.5345712,1883842471.7953923,,,,cardano
1957680299.0671782,29158447.26460592,,,,cardano
1869245661.2929752,64436358.19761897,,,,cardano
1870105879.456251,179687593.24017966,,,,cardano
1796823825.5853941,164491883.3511294,,,,cardano
1764870593.6422102,7445105.04611538,,,,cardano
1707077038.286896,136698612.55799255,,,,cardano
1583696412.9678783,622653371.4203516,,,,cardano
1544857010.0848784,187010418.34390238,,,,cardano
1518490756.6762455,36838043.05236209,,,,cardano
1502535868.080719,92350021.38271292,,,,cardano
1476109610.3078969,247027659.92627996,,,,cardano
1462219448.4666328,28317003.31134208,,,,cardano
1436474505.416981,98164480.47216356,,,,cardano
1422894000.4517307,176851530.4103087,,,,cardano
1396440793.7775245,180749740.02517897,,,,cardano
1291278411.2197065,357442924.7033484,,,,cardano
1275877286.49501,7454000.79133616,,,,cardano
1253697767.8109858,94981407.84024212,,,,cardano
1194809796.0419006,7841530.22743828,,,,cardano
1181575968.3306777,22557350.94998009,,,,cardano
1124032250.0829308,128427793.53145401,,,,cardano
1114998235.3094077,235220278.3197254,,,,cardano
1091719546.0956903,98445899.1892625,,,,cardano
1089787140.9041514,164059721.25079295,,,,cardano
1081711145.3681974,147443034.80255774,,,,cardano
1040536465.3001064,227034169.6912667,,,,cardano
1079646009120.7388,61696004735.95695,,,,xrp
466934170135.17035,52018751754.36042,,,,xrp
101381074272.82687,4392656297.297935,,,,xrp
64538730791.89946,27238704823.46822,,,,xrp
55795362812.77694,162927017301.84094,,,,xrp
55580393492.78384,7075537750.299573,,,,xrp
54671183519.00901,8064942441.018638,,,,xrp
37117326722.60037,2381851607.164854,,,,xrp
27070646550.024002,7375326054.641679,,,,xrp
25659995740.74873,11490616263.42628,,,,xrp
20975485560.13515,3085866393.110132,,,,xrp
20615572057.163265,641758980.2916243,,,,xrp
16897799235.887249,4494441480.21667,,,,xrp
14382240741.817444,2494385674.3730154,,,,xrp
14264912536.664877,2110101187.1090434,,,,xrp
13675631308.952553,13091332598.413498,,,,xrp
12050560640.581993,396689663.34943205,,,,xrp
12050439999.18832,9550963068.904085,,,,xrp
11529078657.35703,354102571.2903244,,,,xrp
10165170493.631905,3559512607.060017,,,,xrp
9994246021.631067,283262836.8258186,,,,xrp
10008986986.817421,986016837.6331116,,,,xrp
9568228985.24793,6950211525.516094,,,,xrp
8408443123.645745,615618583.5831556,,,,xrp
8203959232.898095,1478163002.383262,,,,xrp
7799613620.754869,8782125390.634129,,,,xrp
6601590050.94691,460496647.51888734,,,,xrp
6560398745.044624,1824043747.4553757,,,,xrp
6326713209.311877,429662554.19584274,,,,xrp
6053677775.58322,195865005.99694893,,,,xrp
5841901499.814023,814644975.7455525,,,,xrp
5785938092.49432,109860848.41000652,,,,xrp
5778597317.645634,381411872.21600175,,,,xrp
5347940314.424069,350275910.0211909,,,,xrp
5181326299.520671,321177467.6369935,,,,xrp
5153007396.035365,1494294864.9598,,,,xrp
5121863195.881598,57036181.89378007,,,,xrp
5046500043.67912,369080485.4762549,,,,xrp
4705609904.489036,517819451.17503875,,,,xrp
4701629564.653018,2061048149.9521098,,,,xrp
4590998446.694672,1532881520.3008559,,,,xrp
4532788018.462711,109003356.50906597,,,,xrp
4453050994.498135,241364936.96907362,,,,xrp
4153552894.102049,1222795168.714254,,,,xrp
4118501658.564442,108138542.91188186,,,,xrp
3954244776.1947217,224369101.7244379,,,,xrp
3691318615.4351854,192131317.27543086,,,,xrp
3595176373.231509,358293858.06693363,,,,xrp
3548735384.943502,953141249.4492608,,,,xrp
3347286698.9067793,204708925.18957132,,,,xrp
3189684718.6183667,73418297.50651774,,,,xrp
3148426297.6259775,184457450.47044328,,,,xrp
3073958017.946327,1939407.275924,,,,xrp
2812561356.805537,36269120.44606295,,,,xrp
2669994948.930002,346664697.4521099,,,,xrp
2643814405.6530614,425419150.411839,,,,xrp
2582067473.1871514,180651425.22739786,,,,xrp
2532737267.4481664,1422093278.6643248,,,,xrp
2355028238.4830484,312317323.1136952,,,,xrp
2354298069.3445854,260894594.17577997,,,,xrp
2272624498.671368,242096019.77494293,,,,xrp
2196327114.651496,9624625.8726399,,,,xrp
2168713601.9601483,88534643.95885135,,,,xrp
2124175740.0221038,510689237.1034167,,,,xrp
2109567674.4398289,423360820.1938019,,,,xrp
2090033289.1071994,25652803.98708337,,,,xrp
2075650299.5343904,1006700983.8673933,,,,xrp
2053682587.902881,48435278.42642944,,,,xrp
2013784516.5691607,98155250.30479318,,,,xrp
2017918077.6118815,365181640.49238706,,,,xrp
2013454785.5708244,112300622.48873642,,,,xrp
2009731829.690883,515123665.67111856,,,,xrp
1997149542.5552592,163937501.63919982,,,,xrp
1995704505.5345712,1883842471.7953923,,,,xrp
1957680299.0671782,29158447.26460592,,,,xrp
1869245661.2929752,64436358.19761897,,,,xrp
1870105879.456251,179687593.24017966,,,,xrp
1796823825.5853941,164491883.3511294,,,,xrp
1764870593.6422102,7445105.04611538,,,,xrp
1707077038.286896,136698612.55799255,,,,xrp
1583696412.9678783,622653371.4203516,,,,xrp
1544857010.0848784,187010418.34390238,,,,xrp
1518490756.6762455,36838043.05236209,,,,xrp
1502535868.080719,92350021.38271292,,,,xrp
1476109610.3078969,247027659.92627996,,,,xrp
1462219448.4666328,28317003.31134208,,,,xrp
1436474505.416981,98164480.47216356,,,,xrp
1422894000.4517307,176851530.4103087,,,,xrp
1396440793.7775245,180749740.02517897,,,,xrp
1291278411.2197065,357442924.7033484,,,,xrp
1275877286.49501,7454000.79133616,,,,xrp
1253697767.8109858,94981407.84024212,,,,xrp
1194809796.0419006,7841530.22743828,,,,xrp
1181575968.3306777,22557350.94998009,,,,xrp
1124032250.0829308,128427793.53145401,,,,xrp
1114998235.3094077,235220278.3197254,,,,xrp
1091719546.0956903,98445899.1892625,,,,xrp
1089787140.9041514,164059721.25079295,,,,xrp
1081711145.3681974,147443034.80255774,,,,xrp
1040536465.3001064,227034169.6912667,,,,xrp
1079646009120.7388,61696004735.95695,,,,polkadot-new
466934170135.17035,52018751754.36042,,,,polkadot-new
101381074272.82687,4392656297.297935,,,,polkadot-new
64538730791.89946,27238704823.46822,,,,polkadot-new
55795362812.77694,162927017301.84094,,,,polkadot-new
55580393492.78384,7075537750.299573,,,,polkadot-new
54671183519.00901,8064942441.018638,,,,polkadot-new
37117326722.60037,2381851607.164854,,,,polkadot-new
27070646550.024002,7375326054.641679,,,,polkadot-new
25659995740.74873,11490616263.42628,,,,polkadot-new
20975485560.13515,3085866393.110132,,,,polkadot-new
20615572057.163265,641758980.2916243,,,,polkadot-new
16897799235.887249,4494441480.21667,,,,polkadot-new
14382240741.817444,2494385674.3730154,,,,polkadot-new
14264912536.664877,2110101187.1090434,,,,polkadot-new
13675631308.952553,13091332598.413498,,,,polkadot-new
12050560640.581993,396689663.34943205,,,,polkadot-new
12050439999.18832,9550963068.904085,,,,polkadot-new
11529078657.35703,354102571.2903244,,,,polkadot-new
10165170493.631905,3559512607.060017,,,,polkadot-new
9994246021.631067,283262836.8258186,,,,polkadot-new
10008986986.817421,986016837.6331116,,,,polkadot-new
9568228985.24793,6950211525.516094,,,,polkadot-new
8408443123.645745,615618583.5831556,,,,polkadot-new
8203959232.898095,1478163002.383262,,,,polkadot-new
7799613620.754869,8782125390.634129,,,,polkadot-new
6601590050.94691,460496647.51888734,,,,polkadot-new
6560398745.044624,1824043747.4553757,,,,polkadot-new
6326713209.311877,429662554.19584274,,,,polkadot-new
6053677775.58322,195865005.99694893,,,,polkadot-new
5841901499.814023,814644975.7455525,,,,polkadot-new
5785938092.49432,109860848.41000652,,,,polkadot-new
5778597317.645634,381411872.21600175,,,,polkadot-new
5347940314.424069,350275910.0211909,,,,polkadot-new
5181326299.520671,321177467.6369935,,,,polkadot-new
5153007396.035365,1494294864.9598,,,,polkadot-new
5121863195.881598,57036181.89378007,,,,polkadot-new
5046500043.67912,369080485.4762549,,,,polkadot-new
4705609904.489036,517819451.17503875,,,,polkadot-new
4701629564.653018,2061048149.9521098,,,,polkadot-new
4590998446.694672,1532881520.3008559,,,,polkadot-new
4532788018.462711,109003356.50906597,,,,polkadot-new
4453050994.498135,241364936.96907362,,,,polkadot-new
4153552894.102049,1222795168.714254,,,,polkadot-new
4118501658.564442,108138542.91188186,,,,polkadot-new
3954244776.1947217,224369101.7244379,,,,polkadot-new
3691318615.4351854,192131317.27543086,,,,polkadot-new
3595176373.231509,358293858.06693363,,,,polkadot-new
3548735384.943502,953141249.4492608,,,,polkadot-new
3347286698.9067793,204708925.18957132,,,,polkadot-new
3189684718.6183667,73418297.50651774,,,,polkadot-new
3148426297.6259775,184457450.47044328,,,,polkadot-new
3073958017.946327,1939407.275924,,,,polkadot-new
2812561356.805537,36269120.44606295,,,,polkadot-new
2669994948.930002,346664697.4521099,,,,polkadot-new
2643814405.6530614,425419150.411839,,,,polkadot-new
2582067473.1871514,180651425.22739786,,,,polkadot-new
2532737267.4481664,1422093278.6643248,,,,polkadot-new
2355028238.4830484,312317323.1136952,,,,polkadot-new
2354298069.3445854,260894594.17577997,,,,polkadot-new
2272624498.671368,242096019.77494293,,,,polkadot-new
2196327114.651496,9624625.8726399,,,,polkadot-new
2168713601.9601483,88534643.95885135,,,,polkadot-new
2124175740.0221038,510689237.1034167,,,,polkadot-new
2109567674.4398289,423360820.1938019,,,,polkadot-new
2090033289.1071994,25652803.98708337,,,,polkadot-new
2075650299.5343904,1006700983.8673933,,,,polkadot-new
2053682587.902881,48435278.42642944,,,,polkadot-new
2013784516.5691607,98155250.30479318,,,,polkadot-new
2017918077.6118815,365181640.49238706,,,,polkadot-new
2013454785.5708244,112300622.48873642,,,,polkadot-new
2009731829.690883,515123665.67111856,,,,polkadot-new
1997149542.5552592,163937501.63919982,,,,polkadot-new
1995704505.5345712,1883842471.7953923,,,,polkadot-new
1957680299.0671782,29158447.26460592,,,,polkadot-new
1869245661.2929752,64436358.19761897,,,,polkadot-new
1870105879.456251,179687593.24017966,,,,polkadot-new
1796823825.5853941,164491883.3511294,,,,polkadot-new
1764870593.6422102,7445105.04611538,,,,polkadot-new
1707077038.286896,136698612.55799255,,,,polkadot-new
1583696412.9678783,622653371.4203516,,,,polkadot-new
1544857010.0848784,187010418.34390238,,,,polkadot-new
1518490756.6762455,36838043.05236209,,,,polkadot-new
1502535868.080719,92350021.38271292,,,,polkadot-new
1476109610.3078969,247027659.92627996,,,,polkadot-new
1462219448.4666328,28317003.31134208,,,,polkadot-new
1436474505.416981,98164480.47216356,,,,polkadot-new
1422894000.4517307,176851530.4103087,,,,polkadot-new
1396440793.7775245,180749740.02517897,,,,polkadot-new
1291278411.2197065,357442924.7033484,,,,polkadot-new
1275877286.49501,7454000.79133616,,,,polkadot-new
1253697767.8109858,94981407.84024212,,,,polkadot-new
1194809796.0419006,7841530.22743828,,,,polkadot-new
1181575968.3306777,22557350.94998009,,,,polkadot-new
1124032250.0829308,128427793.53145401,,,,polkadot-new
1114998235.3094077,235220278.3197254,,,,polkadot-new
1091719546.0956903,98445899.1892625,,,,polkadot-new
1089787140.9041514,164059721.25079295,,,,polkadot-new
1081711145.3681974,147443034.80255774,,,,polkadot-new
1040536465.3001064,227034169.6912667,,,,polkadot-new
1079646009120.7388,61696004735.95695,,,,bitcoin-cash
466934170135.17035,52018751754.36042,,,,bitcoin-cash
101381074272.82687,4392656297.297935,,,,bitcoin-cash
64538730791.89946,27238704823.46822,,,,bitcoin-cash
55795362812.77694,162927017301.84094,,,,bitcoin-cash
55580393492.78384,7075537750.299573,,,,bitcoin-cash
54671183519.00901,8064942441.018638,,,,bitcoin-cash
37117326722.60037,2381851607.164854,,,,bitcoin-cash
27070646550.024002,7375326054.641679,,,,bitcoin-cash
25659995740.74873,11490616263.42628,,,,bitcoin-cash
20975485560.13515,3085866393.110132,,,,bitcoin-cash
20615572057.163265,641758980.2916243,,,,bitcoin-cash
16897799235.887249,4494441480.21667,,,,bitcoin-cash
14382240741.817444,2494385674.3730154,,,,bitcoin-cash
14264912536.664877,2110101187.1090434,,,,bitcoin-cash
13675631308.952553,13091332598.413498,,,,bitcoin-cash
12050560640.581993,396689663.34943205,,,,bitcoin-cash
12050439999.18832,9550963068.904085,,,,bitcoin-cash
11529078657.35703,354102571.2903244,,,,bitcoin-cash
10165170493.631905,3559512607.060017,,,,bitcoin-cash
9994246021.631067,283262836.8258186,,,,bitcoin-cash
10008986986.817421,986016837.6331116,,,,bitcoin-cash
9568228985.24793,6950211525.516094,,,,bitcoin-cash
8408443123.645745,615618583.5831556,,,,bitcoin-cash
8203959232.898095,1478163002.383262,,,,bitcoin-cash
7799613620.754869,8782125390.634129,,,,bitcoin-cash
6601590050.94691,460496647.51888734,,,,bitcoin-cash
6560398745.044624,1824043747.4553757,,,,bitcoin-cash
6326713209.311877,429662554.19584274,,,,bitcoin-cash
6053677775.58322,195865005.99694893,,,,bitcoin-cash
5841901499.814023,814644975.7455525,,,,bitcoin-cash
5785938092.49432,109860848.41000652,,,,bitcoin-cash
5778597317.645634,381411872.21600175,,,,bitcoin-cash
5347940314.424069,350275910.0211909,,,,bitcoin-cash
5181326299.520671,321177467.6369935,,,,bitcoin-cash
5153007396.035365,1494294864.9598,,,,bitcoin-cash
5121863195.881598,57036181.89378007,,,,bitcoin-cash
5046500043.67912,369080485.4762549,,,,bitcoin-cash
4705609904.489036,517819451.17503875,,,,bitcoin-cash
4701629564.653018,2061048149.9521098,,,,bitcoin-cash
4590998446.694672,1532881520.3008559,,,,bitcoin-cash
4532788018.462711,109003356.50906597,,,,bitcoin-cash
4453050994.498135,241364936.96907362,,,,bitcoin-cash
4153552894.102049,1222795168.714254,,,,bitcoin-cash
4118501658.564442,108138542.91188186,,,,bitcoin-cash
3954244776.1947217,224369101.7244379,,,,bitcoin-cash
3691318615.4351854,192131317.27543086,,,,bitcoin-cash
3595176373.231509,358293858.06693363,,,,bitcoin-cash
3548735384.943502,953141249.4492608,,,,bitcoin-cash
3347286698.9067793,204708925.18957132,,,,bitcoin-cash
3189684718.6183667,73418297.50651774,,,,bitcoin-cash
3148426297.6259775,184457450.47044328,,,,bitcoin-cash
3073958017.946327,1939407.275924,,,,bitcoin-cash
2812561356.805537,36269120.44606295,,,,bitcoin-cash
2669994948.930002,346664697.4521099,,,,bitcoin-cash
2643814405.6530614,425419150.411839,,,,bitcoin-cash
2582067473.1871514,180651425.22739786,,,,bitcoin-cash
2532737267.4481664,1422093278.6643248,,,,bitcoin-cash
2355028238.4830484,312317323.1136952,,,,bitcoin-cash
2354298069.3445854,260894594.17577997,,,,bitcoin-cash
2272624498.671368,242096019.77494293,,,,bitcoin-cash
2196327114.651496,9624625.8726399,,,,bitcoin-cash
2168713601.9601483,88534643.95885135,,,,bitcoin-cash
2124175740.0221038,510689237.1034167,,,,bitcoin-cash
2109567674.4398289,423360820.1938019,,,,bitcoin-cash
2090033289.1071994,25652803.98708337,,,,bitcoin-cash
2075650299.5343904,1006700983.8673933,,,,bitcoin-cash
2053682587.902881,48435278.42642944,,,,bitcoin-cash
2013784516.5691607,98155250.30479318,,,,bitcoin-cash
2017918077.6118815,365181640.49238706,,,,bitcoin-cash
2013454785.5708244,112300622.48873642,,,,bitcoin-cash
2009731829.690883,515123665.67111856,,,,bitcoin-cash
1997149542.5552592,163937501.63919982,,,,bitcoin-cash
1995704505.5345712,1883842471.7953923,,,,bitcoin-cash
1957680299.0671782,29158447.26460592,,,,bitcoin-cash
1869245661.2929752,64436358.19761897,,,,bitcoin-cash
1870105879.456251,179687593.24017966,,,,bitcoin-cash
1796823825.5853941,164491883.3511294,,,,bitcoin-cash
1764870593.6422102,7445105.04611538,,,,bitcoin-cash
1707077038.286896,136698612.55799255,,,,bitcoin-cash
1583696412.9678783,622653371.4203516,,,,bitcoin-cash
1544857010.0848784,187010418.34390238,,,,bitcoin-cash
1518490756.6762455,36838043.05236209,,,,bitcoin-cash
1502535868.080719,92350021.38271292,,,,bitcoin-cash
1476109610.3078969,247027659.92627996,,,,bitcoin-cash
1462219448.4666328,28317003.31134208,,,,bitcoin-cash
1436474505.416981,98164480.47216356,,,,bitcoin-cash
1422894000.4517307,176851530.4103087,,,,bitcoin-cash
1396440793.7775245,180749740.02517897,,,,bitcoin-cash
1291278411.2197065,357442924.7033484,,,,bitcoin-cash
1275877286.49501,7454000.79133616,,,,bitcoin-cash
1253697767.8109858,94981407.84024212,,,,bitcoin-cash
1194809796.0419006,7841530.22743828,,,,bitcoin-cash
1181575968.3306777,22557350.94998009,,,,bitcoin-cash
1124032250.0829308,128427793.53145401,,,,bitcoin-cash
1114998235.3094077,235220278.3197254,,,,bitcoin-cash
1091719546.0956903,98445899.1892625,,,,bitcoin-cash
1089787140.9041514,164059721.25079295,,,,bitcoin-cash
1081711145.3681974,147443034.80255774,,,,bitcoin-cash
1040536465.3001064,227034169.6912667,,,,bitcoin-cash
1079646009120.7388,61696004735.95695,,,,litecoin
466934170135.17035,52018751754.36042,,,,litecoin
101381074272.82687,4392656297.297935,,,,litecoin
64538730791.89946,27238704823.46822,,,,litecoin
55795362812.77694,162927017301.84094,,,,litecoin
55580393492.78384,7075537750.299573,,,,litecoin
54671183519.00901,8064942441.018638,,,,litecoin
37117326722.60037,2381851607.164854,,,,litecoin
27070646550.024002,7375326054.641679,,,,litecoin
25659995740.74873,11490616263.42628,,,,litecoin
20975485560.13515,3085866393.110132,,,,litecoin
20615572057.163265,641758980.2916243,,,,litecoin
16897799235.887249,4494441480.21667,,,,litecoin
14382240741.817444,2494385674.3730154,,,,litecoin
14264912536.664877,2110101187.1090434,,,,litecoin
13675631308.952553,13091332598.413498,,,,litecoin
12050560640.581993,396689663.34943205,,,,litecoin
